System/Element;PNO-LCCSD(T)-F12b
tm_sc_1_O;-75.002268249
tm_sc_1_F;-99.664987232
tm_sc_1_Cl_anion;-459.838159034
tm_sc_1_Sc;-46.424526306
;
tm_sc_2;-1517.975068150
tm_sc_2_H;-0.499946081761
tm_sc_2_C;-37.788232455
tm_sc_2_O;-75.002269948
tm_sc_2_F;-99.664989369
tm_sc_2_P;-340.829843348
tm_sc_2_Cl_anion;-459.838163740
tm_sc_2_Sc;-46.424532987
;
tm_sc_3;-1417.466549740
tm_sc_3_H;-0.499946081761
tm_sc_3_C;-37.788232097
tm_sc_3_O;-75.002269382
tm_sc_3_F;-99.664988657
tm_sc_3_P;-340.829842680
tm_sc_3_Cl_anion;-459.838162172
tm_sc_3_Sc;-46.424530762
;
tm_sc_4;-467.667042790
tm_sc_4_H;-0.499946081761
tm_sc_4_C_anion;-37.832974565
tm_sc_4_C;-37.788206099
tm_sc_4_N;-54.527844449
tm_sc_4_Sc;-46.424369176
;
tm_sc_5;-429.608644700
tm_sc_5_H;-0.499946081761
tm_sc_5_C_anion;-37.832975127
tm_sc_5_C;-37.788206377
tm_sc_5_N;-54.527844773
tm_sc_5_Sc;-46.424370901
;
tm_sc_6;-3312.218487400
tm_sc_6_Cl_anion;-459.838334937
tm_sc_6_Cl;-459.703394495
tm_sc_6_Sc;-46.424776057
;
tm_sc_7;-544.833718390
tm_sc_7_B;-24.601542243
tm_sc_7_F_anion;-99.790960957
tm_sc_7_F;-99.664992669
tm_sc_7_Sc;-46.424543304
;
tm_sc_8;-1886.064509450
tm_sc_8_Cl_anion;-459.838348189
tm_sc_8_Cl;-459.703403710
tm_sc_8_Sc;-46.424794873
;
tm_sc_9;-499.354531110
tm_sc_9_C;-37.788217846
tm_sc_9_O_anion;-75.055577797
tm_sc_9_O;-75.002246850
tm_sc_9_Sc;-46.424442187
;
tm_sc_10;-205.972571460
tm_sc_10_H;-0.499946081761
tm_sc_10_C_anion;-37.832977744
tm_sc_10_C;-37.788207670
tm_sc_10_Sc;-46.424378939
;
tm_sc_11;-503.232470510
tm_sc_11_H;-0.499946081761
tm_sc_11_O;-75.002257294
tm_sc_11_Sc;-46.424483243
;
tm_sc_12;-1652.066092980
tm_sc_12_H;-0.499946081761
tm_sc_12_C;-37.788240186
tm_sc_12_N;-54.527884250
tm_sc_12_Cl;-459.703298977
tm_sc_12_Sc;-46.424581042
;
tm_sc_13;-2768.952210450
tm_sc_13_H;-0.499946081761
tm_sc_13_P;-340.829862729
tm_sc_13_Cl;-459.703307057
tm_sc_13_Sc;-46.424597539
;
tm_sc_14;-671.848194980
tm_sc_14_H;-0.499946081761
tm_sc_14_C;-37.788211270
tm_sc_14_N;-54.527850486
tm_sc_14_O;-75.002236452
tm_sc_14_Sc;-46.424401311
;
tm_sc_15;-1452.083851280
tm_sc_15_H;-0.499946081761
tm_sc_15_C;-37.788237406
tm_sc_15_N;-54.527881004
tm_sc_15_Sc;-46.424563763
tm_sc_15_Br;-416.238706994
;
tm_sc_16;-485.003200160
tm_sc_16_H;-0.499946081761
tm_sc_16_C;-37.788222721
tm_sc_16_O;-75.002254558
tm_sc_16_Sc;-46.424472488
;
tm_sc_17;-1779.904269770
tm_sc_17_H;-0.499946081761
tm_sc_17_S;-397.672768881
tm_sc_17_Sc;-46.424618743
;
tm_sc_18;-1437.306991680
tm_sc_18_H;-0.499946081761
tm_sc_18_C;-37.788233673
tm_sc_18_N;-54.527876645
tm_sc_18_O;-75.002271874
tm_sc_18_F;-99.664991791
tm_sc_18_S;-397.672737836
tm_sc_18_Cl;-459.703279148
tm_sc_18_Sc;-46.424540558
;
tm_sc_19;-2591.346780300
tm_sc_19_Sc;-46.424888962
tm_sc_19_Br;-416.239010215
;
tm_sc_20;-96.551434390
tm_sc_20_H;-0.499946081761
tm_sc_20_Sc;-46.424517805
;
tm_sc_21;-393.814413750
tm_sc_21_O;-75.002261436
tm_sc_21_Sc;-46.424499527
;
tm_sc_22;-783.588867780
tm_sc_22_H;-0.499946081761
tm_sc_22_C;-37.788219321
tm_sc_22_O;-75.002249182
tm_sc_22_Sc;-46.424451354
;
tm_sc_23;-1039.784406030
tm_sc_23_H;-0.499946081761
tm_sc_23_N;-54.527862389
tm_sc_23_O;-75.002252570
tm_sc_23_Sc;-46.424464674
;
tm_sc_24;-2573.246312830
tm_sc_24_S;-397.672774741
tm_sc_24_Sc;-46.424633502
;
tm_sc_25;-731.584430370
tm_sc_25_H;-0.499946081761
tm_sc_25_C;-37.788220604
tm_sc_25_O;-75.002251211
tm_sc_25_Sc;-46.424459330
;
tm_sc_26;-2327.247217630
tm_sc_26_O;-75.002271552
tm_sc_26_Cl;-459.703278528
tm_sc_26_Sc;-46.424539291
;
tm_sc_27;-626.376019020
tm_sc_27_H;-0.499946081761
tm_sc_27_C;-37.788201984
tm_sc_27_Sc;-46.424343594
;
tm_sc_28;-346.147082320
tm_sc_28_F;-99.665013578
tm_sc_28_Sc;-46.424608665
;
tm_sc_29;-613.769884360
tm_sc_29_H;-0.499946081761
tm_sc_29_C;-37.788225401
tm_sc_29_O;-75.002258795
tm_sc_29_Sc;-46.424489144
;
tm_sc_30;-1178.952454660
tm_sc_30_H;-0.499946081761
tm_sc_30_C;-37.788224117
tm_sc_30_O;-75.002256766
tm_sc_30_Sc;-46.424481166
;
tm_sc_31;-919.060022010
tm_sc_31_H;-0.499946081761
tm_sc_31_Si;-288.938635363
tm_sc_31_Sc;-46.424523759
;
tm_sc_32;-4967.409781970
tm_sc_32_H;-0.499946081761
tm_sc_32_S;-397.672767394
tm_sc_32_Sc;-46.424614999
;
tm_sc_33;-1352.492420370
tm_sc_33_H;-0.499946081761
tm_sc_33_C_cation;-37.375886587
tm_sc_33_C;-37.788219544
tm_sc_33_Cl;-459.703236135
tm_sc_33_Sc;-46.424452738
;
tm_ti_1;-678.280440940
tm_ti_1_H;-0.499946081761
tm_ti_1_C_anion;-37.832957852
tm_ti_1_C;-37.788197842
tm_ti_1_Ti;-57.897679100
;
tm_ti_2;-2357.296051740
tm_ti_2_Cl_anion;-459.838298686
tm_ti_2_Cl;-459.703369285
tm_ti_2_Ti;-57.898107571
;
tm_ti_3;-60.928554180
tm_ti_3_H_anion;-0.513804220
tm_ti_3_H;-0.499946081761
tm_ti_3_Ti;-57.897763700
;
tm_ti_4;-647.398446270
tm_ti_4_H;-0.499946081761
tm_ti_4_O;-75.002246261
tm_ti_4_Ti;-57.897807639
;
tm_ti_5;-398.028717200
tm_ti_5_H;-0.499946081761
tm_ti_5_C;-37.788206560
tm_ti_5_N;-54.527844986
tm_ti_5_Ti;-57.897736178
;
tm_ti_6;-433.966191250
tm_ti_6_H;-0.499946081761
tm_ti_6_C;-37.788210174
tm_ti_6_N;-54.527849206
tm_ti_6_O;-75.002234719
tm_ti_6_Ti;-57.897759841
;
tm_ti_7;-1196.036332800
tm_ti_7_H;-0.499946081761
tm_ti_7_B;-24.601533777
tm_ti_7_C;-37.788220862
tm_ti_7_N;-54.527861687
tm_ti_7_Cl;-459.703240149
tm_ti_7_Ti;-57.897829827
;
tm_ti_8;-1074.047241060
tm_ti_8_H;-0.499946081761
tm_ti_8_B;-24.601533449
tm_ti_8_C;-37.788220349
tm_ti_8_N;-54.527861087
tm_ti_8_S;-397.672704953
tm_ti_8_Cl;-459.703238586
tm_ti_8_Ti;-57.897826464
;
tm_ti_9;-1132.246472360
tm_ti_9_H;-0.499946081761
tm_ti_9_B;-24.601532981
tm_ti_9_C;-37.788219616
tm_ti_9_N;-54.527860231
tm_ti_9_S;-397.672703144
tm_ti_9_Cl;-459.703236355
tm_ti_9_Ti;-57.897821667
;
tm_ti_10;-1531.219036840
tm_ti_10_H;-0.499946081761
tm_ti_10_B;-24.601533966
tm_ti_10_C;-37.788221158
tm_ti_10_N;-54.527862032
tm_ti_10_S;-397.672706950
tm_ti_10_Cl;-459.703241050
tm_ti_10_Ti;-57.897831764
;
tm_ti_11;-479.093680110
tm_ti_11_H;-0.499946081761
tm_ti_11_C;-37.788202358
tm_ti_11_N;-54.527840081
tm_ti_11_Ti;-57.897708669
;
tm_ti_12;-381.361786500
tm_ti_12_H;-0.499946081761
tm_ti_12_B;-24.601526614
tm_ti_12_C;-37.788209649
tm_ti_12_F;-99.664944025
tm_ti_12_Ti;-57.897756408
;
tm_ti_13;-176.880982300
tm_ti_13_H;-0.499946081761
tm_ti_13_C;-37.788203972
tm_ti_13_Ti;-57.897719234
;
tm_ti_14;-666.052680120
tm_ti_14_O;-75.002264981
tm_ti_14_F;-99.664983123
tm_ti_14_Ti;-57.897885163
;
tm_ti_15;-2036.271589420
tm_ti_15_H;-0.499946081761
tm_ti_15_C;-37.788236833
tm_ti_15_Cl;-459.703288768
tm_ti_15_Ti;-57.897934395
;
tm_ti_16;-3020.546393680
tm_ti_16_H;-0.499946081761
tm_ti_16_C;-37.788235614
tm_ti_16_S;-397.672742625
tm_ti_16_Cl;-459.703285056
tm_ti_16_Ti;-57.897926413
;
tm_ti_17;-4591.513180250
tm_ti_17_H;-0.499946081761
tm_ti_17_S;-397.672789612
tm_ti_17_Cl;-459.703343016
tm_ti_17_Ti;-57.898051073
;
tm_ti_18;-582.305085230
tm_ti_18_H;-0.499946081761
tm_ti_18_N;-54.527854441
tm_ti_18_O;-75.002241808
tm_ti_18_Ti;-57.897789197
;
tm_ti_19;-556.289604020
tm_ti_19_B;-24.601539907
tm_ti_19_F;-99.664985399
tm_ti_19_Ti;-57.897892656
;
tm_ti_20;-1723.445580380
tm_ti_20_Ti;-57.898247130
tm_ti_20_Br;-416.238980475
;
tm_ti_21;-428.909552850
tm_ti_21_C;-37.788208016
tm_ti_21_N;-54.527846687
tm_ti_21_Ti;-57.897745713
;
tm_ti_22;-702.567248960
tm_ti_22_H;-0.499946081761
tm_ti_22_C;-37.788212707
tm_ti_22_N;-54.527852164
tm_ti_22_O;-75.002238724
tm_ti_22_Ti;-57.897776427
;
tm_ti_23;-714.277804180
tm_ti_23_N;-54.527842886
tm_ti_23_Ti;-57.897724399
;
tm_ti_24;-361.328843710
tm_ti_24_H;-0.499946081761
tm_ti_24_O;-75.002251941
tm_ti_24_Ti;-57.897831162
;
tm_ti_25;-518.284609090
tm_ti_25_H;-0.499946081761
tm_ti_25_C;-37.788214545
tm_ti_25_O;-75.002241630
tm_ti_25_Ti;-57.897788460
;
tm_ti_26;-1651.660808020
tm_ti_26_H;-0.499946081761
tm_ti_26_S;-397.672747051
tm_ti_26_Ti;-57.897938153
;
tm_ti_27;-328.319614320
tm_ti_27_H;-0.499946081761
tm_ti_27_C_cation;-37.375877003
tm_ti_27_C;-37.788202101
tm_ti_27_Ti;-57.897706983
;
tm_ti_28;-1945.602275540
tm_ti_28_H;-0.499946081761
tm_ti_28_C;-37.788229484
tm_ti_28_O;-75.002265250
tm_ti_28_F;-99.664983461
tm_ti_28_P;-340.829837804
tm_ti_28_S_cation;-397.293128470
tm_ti_28_S;-397.672727497
tm_ti_28_Cl;-459.703266395
tm_ti_28_Ti;-57.897886276
;
tm_ti_29;-601.953510240
tm_ti_29_H;-0.499946081761
tm_ti_29_C_cation;-37.375874818
tm_ti_29_C;-37.788198124
tm_ti_29_Ti;-57.897680944
;
tm_ti_30;-357.240665640
tm_ti_30_F_cation;-99.024587646
tm_ti_30_F;-99.664991122
tm_ti_30_Ti;-57.897911503
;
tm_ti_31;-731.201582430
tm_ti_31_H;-0.499946081761
tm_ti_31_C_cation;-37.375893467
tm_ti_31_O;-75.002269332
tm_ti_31_F;-99.664988594
tm_ti_31_Cl;-459.703274253
tm_ti_31_Ti;-57.897903177
;
tm_v_1;-310.370975810
tm_v_1_H;-0.499946081761
tm_v_1_C_anion;-37.832948410
tm_v_1_C;-37.788193177
tm_v_1_V;-71.193686133
;
tm_v_2;-689.079677710
tm_v_2_H;-0.499946081761
tm_v_2_C;-37.788196899
tm_v_2_V;-71.193711908
;
tm_v_3;-1328.633449890
tm_v_3_H;-0.499946081761
tm_v_3_C;-37.788205045
tm_v_3_N;-54.527843218
tm_v_3_O;-75.002226611
tm_v_3_S;-397.672667185
tm_v_3_V;-71.193768337
;
tm_v_4;-2871.418211230
tm_v_4_H;-0.499946081761
tm_v_4_C;-37.788215222
tm_v_4_F;-99.664955105
tm_v_4_S;-397.672692300
tm_v_4_V;-71.193838823
;
tm_v_5;-938.469371910
tm_v_5_H;-0.499946081761
tm_v_5_C;-37.788200454
tm_v_5_N;-54.527837858
tm_v_5_V;-71.193736537
;
tm_v_6;-506.454250010
tm_v_6_H;-0.499946081761
tm_v_6_C;-37.788207679
tm_v_6_N;-54.527846293
tm_v_6_O;-75.002230774
tm_v_6_V;-71.193786575
;
tm_v_7;-652.261031210
tm_v_7_H;-0.499946081761
tm_v_7_B;-24.601526675
tm_v_7_C;-37.788209745
tm_v_7_N;-54.527848706
tm_v_7_Cl;-459.703206304
tm_v_7_V;-71.193800887
;
tm_v_8;-701.666216510
tm_v_8_H;-0.499946081761
tm_v_8_C;-37.788201315
tm_v_8_N;-54.527838862
tm_v_8_V;-71.193742496
;
tm_v_9;-412.102919040
tm_v_9_H;-0.499946081761
tm_v_9_C;-37.788198842
tm_v_9_N;-54.527835975
tm_v_9_V;-71.193725367
;
tm_v_10;-1619.317960920
tm_v_10_H;-0.499946081761
tm_v_10_C;-37.788225411
tm_v_10_N;-54.527866998
tm_v_10_O;-75.002258812
tm_v_10_Cl;-459.703253998
tm_v_10_V;-71.193909400
;
tm_v_11;-2857.246451490
tm_v_11_H;-0.499946081761
tm_v_11_C;-37.788224433
tm_v_11_S;-397.672715033
tm_v_11_Cl;-459.703251020
tm_v_11_V;-71.193902623
;
tm_v_12;-671.582412830
tm_v_12_H;-0.499946081761
tm_v_12_O;-75.002232522
tm_v_12_V;-71.193794234
;
tm_v_13;-1796.407583650
tm_v_13_H;-0.499946081761
tm_v_13_N;-54.527870161
tm_v_13_Si;-288.938631871
tm_v_13_Cl;-459.703262243
tm_v_13_V;-71.193928158
;
tm_v_14;-1780.781932140
tm_v_14_H;-0.499946081761
tm_v_14_C;-37.788220471
tm_v_14_O;-75.002251000
tm_v_14_P;-340.829820986
tm_v_14_V;-71.193875181
;
tm_v_15;-824.303258480
tm_v_15_B;-24.601530706
tm_v_15_N;-54.527856074
tm_v_15_O;-75.002244018
tm_v_15_F;-99.664956762
tm_v_15_V;-71.193844594
;
tm_v_16;-1053.615527480
tm_v_16_C;-37.788210108
tm_v_16_O;-75.002234616
tm_v_16_P;-340.829801648
tm_v_16_V;-71.193803406
;
tm_v_17;-570.429926790
tm_v_17_F;-99.664981130
tm_v_17_V;-71.193929485
;
tm_v_18;-74.119991620
tm_v_18_H;-0.499946081761
tm_v_18_V;-71.193749083
;
tm_v_19;-1324.039371020
tm_v_19_H;-0.499946081761
tm_v_19_C;-37.788215944
tm_v_19_O;-75.002243843
tm_v_19_V;-71.193843825
;
tm_v_20;-380.148233430
tm_v_20_H;-0.499946081761
tm_v_20_C_cation;-37.375878967
tm_v_20_C;-37.788205675
tm_v_20_V;-71.193772696
;
tm_v_21;-836.028280670
tm_v_21_H;-0.499946081761
tm_v_21_C_cation;-37.375879800
tm_v_21_C;-37.788207191
tm_v_21_O;-75.002230003
tm_v_21_V;-71.193783198
;
tm_v_22;-441.740768990
tm_v_22_C_cation;-37.375875123
tm_v_22_C;-37.788198679
tm_v_22_N;-54.527835785
tm_v_22_V;-71.193724239
;
tm_v_23;-1290.284539960
tm_v_23_H;-0.499946081761
tm_v_23_C_cation;-37.375892427
tm_v_23_C;-37.788230173
tm_v_23_V;-71.193942381
tm_v_23_Br;-416.238665074
;
tm_v_24;-1626.679530370
tm_v_24_H;-0.499946081761
tm_v_24_C;-37.788211741
tm_v_24_O;-75.002237197
tm_v_24_S_cation;-397.293098158
tm_v_24_S;-397.672683709
tm_v_24_V;-71.193814713
;
tm_v_25;-608.753052370
tm_v_25_H;-0.499946081761
tm_v_25_C_cation;-37.375874564
tm_v_25_C;-37.788197661
tm_v_25_N;-54.527834596
tm_v_25_V;-71.193717188
;
tm_v_26;-527.092965050
tm_v_26_H;-0.499946081761
tm_v_26_O;-75.002234387
tm_v_26_V;-71.193802403
;
tm_v_27;-1133.406989020
tm_v_27_H;-0.499946081761
tm_v_27_C_cation;-37.375875710
tm_v_27_C;-37.788199748
tm_v_27_N;-54.527837033
tm_v_27_O;-75.002218234
tm_v_27_V;-71.193731642
;
tm_cr_1;-511.752095360
tm_cr_1_H;-0.499946081761
tm_cr_1_C_anion;-37.832960384
tm_cr_1_C;-37.788199093
tm_cr_1_Cr;-86.456754252
;
tm_cr_2;-731.884456090
tm_cr_2_H;-0.499946081761
tm_cr_2_C;-37.788204040
tm_cr_2_O_anion;-75.055523722
tm_cr_2_O;-75.002225021
tm_cr_2_Cr;-86.456788687
;
tm_cr_3;-766.595214230
tm_cr_3_H;-0.499946081761
tm_cr_3_C;-37.788206951
tm_cr_3_O_anion;-75.055535123
tm_cr_3_O;-75.002229623
tm_cr_3_Cr;-86.456808949
;
tm_cr_4;-2453.929879720
tm_cr_4_H;-0.499946081761
tm_cr_4_C;-37.788216996
tm_cr_4_O;-75.002245506
tm_cr_4_P;-340.829814501
tm_cr_4_S;-397.672696678
tm_cr_4_Cr;-86.456878875
;
tm_cr_5;-1338.654606090
tm_cr_5_C;-37.788202706
tm_cr_5_N;-54.527840487
tm_cr_5_O;-75.002222912
tm_cr_5_Cr;-86.456779402
;
tm_cr_6;-577.999181330
tm_cr_6_H;-0.499946081761
tm_cr_6_C;-37.788195406
tm_cr_6_N;-54.527831963
tm_cr_6_O;-75.002211369
tm_cr_6_Cr;-86.456728584
;
tm_cr_7;-571.160378190
tm_cr_7_H;-0.499946081761
tm_cr_7_B;-24.601524243
tm_cr_7_N;-54.527844260
tm_cr_7_Cr;-86.456801898
;
tm_cr_8;-834.320562940
tm_cr_8_B;-24.601530470
tm_cr_8_F;-99.664956026
tm_cr_8_Cr;-86.456869749
;
tm_cr_9;-543.829052710
tm_cr_9_H;-0.499946081761
tm_cr_9_C;-37.788207954
tm_cr_9_O;-75.002231210
tm_cr_9_Cr;-86.456815935
;
tm_cr_10;-653.902588140
tm_cr_10_H;-0.499946081761
tm_cr_10_C;-37.788207477
tm_cr_10_O;-75.002230456
tm_cr_10_Cr;-86.456812616
;
tm_cr_11;-2701.316333650
tm_cr_11_C;-37.788209729
tm_cr_11_S;-397.672678742
tm_cr_11_Cr;-86.456828286
;
tm_cr_12;-1237.827273150
tm_cr_12_H;-0.499946081761
tm_cr_12_C;-37.788202958
tm_cr_12_O;-75.002223310
tm_cr_12_Cr;-86.456781154
;
tm_cr_13;-1561.640495300
tm_cr_13_H;-0.499946081761
tm_cr_13_C;-37.788202244
tm_cr_13_Si;-288.938600173
tm_cr_13_Cr;-86.456776185
;
tm_cr_14;-1571.278592450
tm_cr_14_H;-0.499946081761
tm_cr_14_C;-37.788206181
tm_cr_14_N;-54.527844544
tm_cr_14_O;-75.002228405
tm_cr_14_S;-397.672669986
tm_cr_14_Cr;-86.456803589
;
tm_cr_15;-1216.140573310
tm_cr_15_H;-0.499946081761
tm_cr_15_C;-37.788209359
tm_cr_15_O;-75.002233431
tm_cr_15_P;-340.829800250
tm_cr_15_S;-397.672677830
tm_cr_15_Cr;-86.456825713
;
tm_cr_16;-963.908876150
tm_cr_16_H;-0.499946081761
tm_cr_16_C_cation;-37.375879582
tm_cr_16_C;-37.788206794
tm_cr_16_N;-54.527845261
tm_cr_16_O;-75.002229376
tm_cr_16_Cr;-86.456807861
;
tm_cr_17;-1659.889476420
tm_cr_17_H;-0.499946081761
tm_cr_17_C;-37.788204777
tm_cr_17_N;-54.527842905
tm_cr_17_O;-75.002226186
tm_cr_17_Si_cation;-288.639327822
tm_cr_17_Cr;-86.456793817
;
tm_mn_1;-504.170706800
tm_mn_1_H;-0.499946081761
tm_mn_1_B;-24.601524978
tm_mn_1_C_anion;-37.832976568
tm_mn_1_C;-37.788207089
tm_mn_1_N;-54.527845605
tm_mn_1_Mn;-103.806104241
;
tm_mn_2;-490.398545130
tm_mn_2_H;-0.499946081761
tm_mn_2_C_anion;-37.832965420
tm_mn_2_C;-37.788201581
tm_mn_2_Mn;-103.806062758
;
tm_mn_3;-1564.902744520
tm_mn_3_H;-0.499946081761
tm_mn_3_C;-37.788210199
tm_mn_3_N;-54.527849235
tm_mn_3_O;-75.002234758
tm_mn_3_S;-397.672679902
tm_mn_3_Mn;-103.806127660
;
tm_mn_4;-1242.300841880
tm_mn_4_H;-0.499946081761
tm_mn_4_C;-37.788209444
tm_mn_4_N;-54.527848355
tm_mn_4_O;-75.002233566
tm_mn_4_Mn;-103.806121980
;
tm_mn_5;-1726.085675400
tm_mn_5_H;-0.499946081761
tm_mn_5_C;-37.788206939
tm_mn_5_O;-75.002229604
tm_mn_5_P;-340.829795733
tm_mn_5_Mn;-103.806103109
;
tm_mn_6;-749.120100940
tm_mn_6_H;-0.499946081761
tm_mn_6_C;-37.788207078
tm_mn_6_O;-75.002229825
tm_mn_6_Mn;-103.806104161
;
tm_mn_7;-1086.433481150
tm_mn_7_H;-0.499946081761
tm_mn_7_C;-37.788201819
tm_mn_7_O;-75.002221509
tm_mn_7_Mn;-103.806064550
;
tm_mn_8;-789.236081110
tm_mn_8_H;-0.499946081761
tm_mn_8_C;-37.788206428
tm_mn_8_O;-75.002228797
tm_mn_8_Mn;-103.806099264
;
tm_mn_9;-600.841569930
tm_mn_9_H;-0.499946081761
tm_mn_9_C;-37.788202527
tm_mn_9_O;-75.002222629
tm_mn_9_Mn;-103.806069882
;
tm_mn_10;-1704.662330700
tm_mn_10_C;-37.788237797
tm_mn_10_O;-75.002278395
tm_mn_10_Mn;-103.806335515
tm_mn_10_I;-295.438380637
;
tm_mn_11;-1454.010855700
tm_mn_11_B;-24.601527129
tm_mn_11_F;-99.664945629
tm_mn_11_Mn;-103.806129598
;
tm_mn_12;-1014.460159370
tm_mn_12_H;-0.499946081761
tm_mn_12_C;-37.788210065
tm_mn_12_O;-75.002234546
tm_mn_12_P;-340.829801566
tm_mn_12_Mn;-103.806126651
;
tm_mn_13;-1472.337904430
tm_mn_13_H;-0.499946081761
tm_mn_13_C;-37.788210115
tm_mn_13_O;-75.002234625
tm_mn_13_P;-340.829801660
tm_mn_13_Mn;-103.806127027
;
tm_mn_14;-1086.360354000
tm_mn_14_C;-37.788228952
tm_mn_14_O;-75.002264410
tm_mn_14_Mn;-103.806268903
tm_mn_14_Br;-416.238658000
;
tm_mn_15;-1129.835611470
tm_mn_15_C;-37.788216826
tm_mn_15_O;-75.002245237
tm_mn_15_Cl;-459.703227861
tm_mn_15_Mn;-103.806177572
;
tm_mn_16;-2192.771058910
tm_mn_16_H;-0.499946081761
tm_mn_16_C;-37.788220042
tm_mn_16_O;-75.002250321
tm_mn_16_Si;-288.938621976
tm_mn_16_Cl;-459.703237651
tm_mn_16_Mn;-103.806201792
;
tm_mn_17;-981.405743110
tm_mn_17_H;-0.499946081761
tm_mn_17_C;-37.788210257
tm_mn_17_N;-54.527849304
tm_mn_17_O;-75.002234851
tm_mn_17_Mn;-103.806128101
;
tm_mn_18;-1227.493457330
tm_mn_18_H;-0.499946081761
tm_mn_18_C;-37.788207369
tm_mn_18_N;-54.527845931
tm_mn_18_O;-75.002230284
tm_mn_18_P;-340.829796536
tm_mn_18_Mn;-103.806106349
;
tm_mn_19;-662.105065860
tm_mn_19_C_cation;-37.375883347
tm_mn_19_C;-37.788213647
tm_mn_19_N;-54.527853261
tm_mn_19_O;-75.002240210
tm_mn_19_Mn;-103.806153629
;
tm_mn_20;-2718.393727740
tm_mn_20_C;-37.788213169
tm_mn_20_S_cation;-397.293100598
tm_mn_20_S;-397.672687234
tm_mn_20_Mn;-103.806150033
;
tm_mn_21;-442.684613160
tm_mn_21_H;-0.499946081761
tm_mn_21_N;-54.527851760
tm_mn_21_Mn;-103.806143942
;
tm_mn_22;-1233.282565750
tm_mn_22_H;-0.499946081761
tm_mn_22_C;-37.788212647
tm_mn_22_O;-75.002238629
tm_mn_22_P;-340.829806384
tm_mn_22_S_cation;-397.293099705
tm_mn_22_Mn;-103.806146097
;
tm_fe_1;-922.336093120
tm_fe_1_H;-0.499946081761
tm_fe_1_C;-37.788220455
tm_fe_1_O_anion;-75.055588017
tm_fe_1_O;-75.002250976
tm_fe_1_Fe;-123.283054173
;
tm_fe_2;-1284.132949960
tm_fe_2_H;-0.499946081761
tm_fe_2_B;-24.601545797
tm_fe_2_C;-37.788239678
tm_fe_2_F_anion;-99.790985913
tm_fe_2_F;-99.665003731
tm_fe_2_S;-397.672752657
tm_fe_2_Fe;-123.283219885
;
tm_fe_3;-973.255524920
tm_fe_3_H;-0.499946081761
tm_fe_3_C;-37.788206486
tm_fe_3_Si_anion;-288.990245842
tm_fe_3_Si;-288.938605370
tm_fe_3_Fe;-123.282933747
;
tm_fe_4;-2549.810565430
tm_fe_4_H;-0.499946081761
tm_fe_4_C;-37.788228771
tm_fe_4_Cl;-459.703264226
tm_fe_4_Fe;-123.283125859
;
tm_fe_5;-1198.262979350
tm_fe_5_H;-0.499946081761
tm_fe_5_C;-37.788205756
tm_fe_5_O;-75.002227734
tm_fe_5_Fe;-123.282927453
;
tm_fe_6;-746.539440470
tm_fe_6_B;-24.601526210
tm_fe_6_F;-99.664942768
tm_fe_6_Fe;-123.282955565
;
tm_fe_7;-869.891469670
tm_fe_7_H;-0.499946081761
tm_fe_7_C;-37.788209661
tm_fe_7_O;-75.002233908
tm_fe_7_Si;-288.938609259
tm_fe_7_Fe;-123.282961118
;
tm_fe_8;-685.725884310
tm_fe_8_C;-37.788206504
tm_fe_8_N;-54.527844922
tm_fe_8_O;-75.002228918
tm_fe_8_Fe;-123.282933906
;
tm_fe_9;-635.860966640
tm_fe_9_H;-0.499946081761
tm_fe_9_C;-37.788209378
tm_fe_9_N;-54.527848278
tm_fe_9_O;-75.002233461
tm_fe_9_Fe;-123.282958680
;
tm_fe_10;-2302.346196050
tm_fe_10_C;-37.788208333
tm_fe_10_S;-397.672675299
tm_fe_10_Fe;-123.282949671
;
tm_fe_11;-1047.561215270
tm_fe_11_H;-0.499946081761
tm_fe_11_B;-24.601530775
tm_fe_11_C;-37.788216162
tm_fe_11_N;-54.527856199
tm_fe_11_O;-75.002244188
tm_fe_11_F;-99.664956975
tm_fe_11_S;-397.672694621
tm_fe_11_Fe;-123.283017164
;
tm_fe_12;-1554.175525040
tm_fe_12_H;-0.499946081761
tm_fe_12_C;-37.788207367
tm_fe_12_N;-54.527845929
tm_fe_12_O;-75.002230281
tm_fe_12_P;-340.829796532
tm_fe_12_Fe;-123.282941341
;
tm_fe_13;-1379.010568220
tm_fe_13_H;-0.499946081761
tm_fe_13_C;-37.788212557
tm_fe_13_N;-54.527851989
tm_fe_13_O;-75.002238487
tm_fe_13_P;-340.829806217
tm_fe_13_Fe;-123.282986083
;
tm_fe_14;-1284.343556690
tm_fe_14_H;-0.499946081761
tm_fe_14_C;-37.788206262
tm_fe_14_Cl;-459.703195700
tm_fe_14_Fe;-123.282931813
;
tm_fe_15;-1609.913605850
tm_fe_15_H;-0.499946081761
tm_fe_15_C;-37.788218094
tm_fe_15_O;-75.002247242
tm_fe_15_P;-340.829816550
tm_fe_15_Fe;-123.283033818
;
tm_fe_16;-1038.436759610
tm_fe_16_H;-0.499946081761
tm_fe_16_C;-37.788210012
tm_fe_16_N;-54.527849018
tm_fe_16_O;-75.002234464
tm_fe_16_P;-340.829801469
tm_fe_16_Fe;-123.282964147
;
tm_fe_17;-1427.798468770
tm_fe_17_H;-0.499946081761
tm_fe_17_C;-37.788208683
tm_fe_17_O;-75.002232362
tm_fe_17_P;-340.829798989
tm_fe_17_Fe;-123.282952688
;
